Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Just playing	Got it.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	163
Just messing around	Got it.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	163
Just kidding	Got it.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	163
I'm just foolin	Got it.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	163
Joke's on you	Got it.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	163
It was just a little joke	Got it.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	163
It was just a little prank	Got it.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	163
It was just a joke	Got it.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	163
I'm not serious	Got it.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	163
I'm just kidding around	Got it.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	163
Just joshing around	Got it.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	163
I wish I had a friend	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I feel abandoned	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm all alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm lonely	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I have no friends	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I have no one to talk to	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
All my friends left me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Nobody wants me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I feel so alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I feel isolated	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I wish I knew how to make friends	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I feel very alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I have a problem feeling all alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I have a problem with feeling lonely	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I live a lonely life	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I live a very lonely life	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I need a friend	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I need someone to talk to	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I want someone to love	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I want someone to talk to	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm all alone in the world	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I wish I had someone to talk to	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I feel so desolate	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I wish I wasn't alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I wish I wasn't lonely	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I wish I weren't so alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
If only I had a friend	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm a  lonesome gal	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm a lonely gal	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm a lonely girl	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm a lonely guy	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm a lonely person	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm a lonesome girl	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm a lonesome guy	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm a lonesome person	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
All my friends are gone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I wish I had someone to keep me company	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I don't have any friends	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
All my friends left	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Everybody has friends but me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Everybody hates me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Everyone has friends but me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
How can I make friends?	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
How do I make friends?	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I am all alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I am alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I am isolated	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I am lonesome	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I am so alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I can't seem to make friends	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I feel so lonely	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm all by myself	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I feel lonesome	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I feel like I'm all by myself	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I don't have a single friend	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I feel deserted	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I don't have a single friend in the world	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I don't like being so solitary	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I don't know how to make friends	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I don't have anyone to talk to	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I don't have anyone to spend time with	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I don't have anyone to do things with	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I feel so isolated	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I feel desolate and alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Sometimes I feel like I've been abandoned	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
No one wants to spend any time with me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Nobody cares about me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Nobody likes me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Nobody wants me around	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Nobody wants to be my friend	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Nobody wants to be with me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Nobody wants to play with me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Nobody wants to spend time with me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Nobody wants to talk to me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Sometimes I feel blue and alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Sometimes I feel deserted	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Sometimes I feel isolated	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
No one wants to do things with me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Sometimes I feel lonely	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Sometimes I feel sad and lonely	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
The world is a lonely place	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
There's no one for me to talk to	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
There's no one here to keep me company	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
There's no one to hang out with	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
There's no one to play with	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
There's no one to talk to	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
What happened to all my friends?	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Where did all my friends go?	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Why can't I make any friends?	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Why doesn't anyone like me?	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Why don't I have any friends?	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Sometimes I feel desolate and alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm tired of playing solitaire with life	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm alone in the world	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm feeling a little alone today	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm forever alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm friendless	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm going to die alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm isolated	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm lonesome	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm so alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm so lonely	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm so lonesome	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm so lonesome I could cry	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm so tired of being alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
No one wants to play with me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
No one cares about me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
Why don't I have friends?	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
No one wants to be with me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
No one wants me around	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
No one wants me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
No one thinks about me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm so tired of feeling lonely	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
No one ever thinks about me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm tired of being alone	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
My life is lonely	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I've been deserted	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I've been abandoned	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
It's a cruel world and I'm lonely	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I'm totally isolated	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
No one wants to hang out with me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
No one gives a crap about me	I'm here if you need me.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	164
I love to cook	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love music	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my family	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love drinking	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love playing football	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love cheeseburgers	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love ponies	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love New York	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love walking	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love tuesdays	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Korean food	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love hip hop	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love history	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love horror movies	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love hunting	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love ice cream	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Independence day	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love London	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love journaling	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Hanukkah	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Kwanza	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love LA	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love ladies night	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love lamp	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love learning	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love life	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love a challenge	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Japanese food	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love getting valentines	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love foxes	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love free speech	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love french fries	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love fresh bread	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love fresh flowers	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love fresh fruit	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love fridays	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love hiking	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love getting a compliment	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Hawaii	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love glasses	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love going to church	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love going to the movies	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love golfing	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love gossip	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Halloween	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love massages	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love gardening	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my pet	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my hometown	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my house	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my house plants	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my job	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my kids	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my laptop	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love lobsters	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my new shoes	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my grandfather	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my phone	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my record collection	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my school	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my tattoos	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love mysteries	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love mystery novels	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my new car	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Maui	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love meditation	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Mexican food	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Mexico	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Milan	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love milkshakes	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love mondays	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my haircut	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love monkies	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my grandmother	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my alma mater	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my car	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my cat	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my dog	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love my girlfriend	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love fishing	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love money	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love cats	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love bison	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love board games	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love bowling	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love breakfast in bed	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love brunch	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love burgers	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love football	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Canada	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love being sad	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love cereal	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love chatting	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love cheese	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love chick flicks	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love chicken	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Chinese food	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love camping	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love baking	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love a good book	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love a good conversation	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love a spirited debate	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love adventure books	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love alcohol	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love America	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love amusement parks	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love birds	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love bacon	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love biking	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love ballroom dancing	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Barcelona	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love bears	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love being happy	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love being in love	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love being inspired	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love church	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love avocado toast	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love eating	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love chocolate	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love donuts	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love drawing	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love dreaming	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love driving my car	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love ducks	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love dogs	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Easter	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love deer	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love EDM	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love emus	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
